,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,"AQUA 33(Block 2),CONSORT RISE|AQUA 332座,金粟街_1_A","AQUA 33(Block 2),CONSORT RISE|AQUA 332座,金粟街",1,A,2012-03-23,CPS 31 ON LG/F ,blank,"CPS 31 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1139,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_25_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",25,B,2020-11-27,blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ",22,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
1140,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_29_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",29,A,2016-05-04,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 152 ON CPL6/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 152 ON CPL6/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1141,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_29_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",29,B,2011-03-15,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 100 ON CPL6/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 100 ON CPL6/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1142,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_30_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",30,B,2012-09-09,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 87 ON CPL6/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 87 ON CPL6/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1143,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_31_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",31,A,2012-11-08,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 5 ON CPL6/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 5 ON CPL6/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1144,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_31_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",31,B,2018-04-11,blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ",22,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
1145,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_32_C","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",32,C,2020-09-02,blank,BW:30 SF (GI/NE) / BAL:49 SF (GI/NI) / UP:16 SF (GI/NI) / RM:72 SF (GI/NI) / ,"blank,BW:30 SF (GI/NE) / BAL:49 SF (GI/NI) / UP:16 SF (GI/NI) / RM:72 SF (GI/NI) / ",30,False,49,False,,,False,,False,,16,False,,False,,False,72,False,,False,False,False,False,,16
1146,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_33_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",33,B,2011-03-15,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 84 ON CPL6/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 84 ON CPL6/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1147,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_33_C","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",33,C,2013-10-17,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 197 ON CPL6/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 197 ON CPL6/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1148,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_35_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",35,A,2009-04-24,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 99 ON CPL6/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 99 ON CPL6/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1149,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_36_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",36,A,2015-06-10,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 72 ON CPL6/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 72 ON CPL6/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1150,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_36_C","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",36,C,2014-11-12,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 201 ON CPL6/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 201 ON CPL6/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1151,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_37_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",37,A,2020-07-28,blank,BW:17 SF (GI/NE) / BAL:46 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ,"blank,BW:17 SF (GI/NE) / BAL:46 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ",17,False,46,False,,,False,,False,,16,False,,False,,False,66,False,,False,False,False,False,,16
1152,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_38_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",38,B,2020-07-28,blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ",22,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
1153,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_38_C","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",38,C,2013-01-21,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 65 ON CPL6/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 65 ON CPL6/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1154,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_39_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",39,A,2010-07-13,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 143 ON CPL6/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 143 ON CPL6/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1155,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_41_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",41,B,2012-03-01,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 142 ON CPL6/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 142 ON CPL6/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1156,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_42_B","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",42,B,2020-07-28,blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ,"blank,BW:22 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / ",22,False,29,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
1157,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_43_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",43,A,2020-03-12,DUPLEX UNIT                                                                     ,blank,"DUPLEX UNIT                                                                     ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,True,False,,
1158,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_9_A","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",9,A,2013-01-28,GFA INCL BW:8 SFAREA INCLA/C RM:66 SF+F/R:170 SFCPS 81 ON CPL6/F ,blank,"GFA INCL BW:8 SFAREA INCLA/C RM:66 SF+F/R:170 SFCPS 81 ON CPL6/F ,blank",8,False,,False,170,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,170,
1159,"BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道_9_C","BEL-AIR NO.8(Block 3,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,3座(BEL-AIR NO.8),8 貝沙山道",9,C,2010-08-04,GFA INCL BW:11 SFAREA INCLA/C RM:72 SF+F/R:107 SFCPS 63 ON CPL6/F ,blank,"GFA INCL BW:11 SFAREA INCLA/C RM:72 SF+F/R:107 SFCPS 63 ON CPL6/F ,blank",11,False,,False,107,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,107,
1160,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_10_B","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",10,B,2011-05-16,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 220 ON CPL5/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 220 ON CPL5/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1161,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_10_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",10,C,2019-05-24,blank,BW:17 SF (GI/NE) / BAL:46 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ,"blank,BW:17 SF (GI/NE) / BAL:46 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ",17,False,46,False,,,False,,False,,16,False,,False,,False,66,False,,False,False,False,False,,16
1162,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_11_B","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",11,B,2017-08-01,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 71 ON CPL5/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 71 ON CPL5/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1163,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_11_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",11,C,2010-12-13,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 100 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 100 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1164,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_12_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",12,A,2015-05-07,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 170 ON CPL5/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 170 ON CPL5/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1165,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_13_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",13,C,2012-09-14,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 77 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 77 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1166,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_15_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",15,A,2009-10-30,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 160 ON CPL5/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 160 ON CPL5/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1167,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_15_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",15,C,2010-08-27,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 73 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 73 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1168,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_17_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",17,C,2013-01-14,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 177 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 177 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1169,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_18_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",18,C,2014-07-24,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 222 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 222 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1170,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_19_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",19,A,2009-12-05,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 103 ON CPL5/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 103 ON CPL5/F ,blank",30,False,49,False,,,False,,False,,,False,,False,,False,72,False,,False,True,False,False,,
1171,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_20_B","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",20,B,2017-02-16,GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 166 ON CPL5/F ,blank,"GFA INCL BW:22 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SFCPS 166 ON CPL5/F ,blank",22,False,29,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
1172,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_22_C","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",22,C,2011-06-08,GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 79 ON CPL5/F ,blank,"GFA INCL BW:17 SFAREA INCL BAL:46 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 79 ON CPL5/F ,blank",17,False,46,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
1173,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_25_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",25,A,2014-10-03,GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 172 ON CPL5/F ,blank,"GFA INCL BW:30 SFAREA INCL BAL:49 SFUTILITY PLATFORM16SFA/C RM:72 SFCPS 172 ON CPL5/F ,blank",30,False,49,False,,,False,,False,,,False,72,False,,False,72,False,,False,True,False,False,,
1174,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_27_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",27,A,2018-01-30,blank,BW:27 SF (GI/NE) / BAL:80 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ,"blank,BW:27 SF (GI/NE) / BAL:80 SF (GI/NI) / UP:16 SF (GI/NI) / RM:66 SF (GI/NI) / ",27,False,80,False,,,False,,False,,16,False,,False,,False,66,False,,False,False,False,False,,16
1175,"BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道_28_A","BEL-AIR NO.8(Block 5,Phase 6,BEL-AIR ON THE PEAK),8 BEL-AIR PEAK AVE|貝沙灣,6期,5座(BEL-AIR NO.8),8 貝沙山道",28,A,2010-12-01,GFA INCL BW:27 SFAREA INCL BAL:80 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 159 ON CPL5/F ,blank,"GFA INCL BW:27 SFAREA INCL BAL:80 SFUTILITY PLATFORM16SFA/C RM:66 SFCPS 159 ON CPL5/F ,blank",27,False,80,False,,,False,,False,,,False,,False,,False,66,False,,False,True,False,False,,
