,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 PERTH ST|1 巴富街_10_whole floor,1 PERTH ST|1 巴富街,10,whole floor,2009-04-22,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
12213,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_9_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",9,A,2016-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12214,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_9_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",9,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12215,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_9_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",9,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12216,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_9_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",9,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12217,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_10_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",10,A,2019-03-11,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12218,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_10_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",10,B,2016-04-15,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12219,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_10_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",10,C,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12220,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_10_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",10,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12221,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_11_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",11,A,2019-01-14,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12222,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_11_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",11,B,2016-04-11,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12223,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_11_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",11,C,2016-04-15,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12224,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_11_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",11,D,2016-04-15,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12225,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_12_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",12,A,2016-04-22,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12226,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_12_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",12,B,2016-04-11,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12227,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_12_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",12,C,2016-04-29,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12228,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_12_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",12,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12229,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_15_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",15,A,2019-01-07,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12230,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_15_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",15,B,2016-04-15,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12231,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_15_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",15,C,2016-04-15,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12232,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_15_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",15,D,2016-04-29,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12233,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_16_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",16,A,2019-01-14,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12234,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_16_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",16,B,2016-04-29,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12235,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_16_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",16,C,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12236,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_16_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",16,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12237,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_17_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",17,A,2019-01-14,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12238,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_17_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",17,B,2016-04-11,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12239,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_17_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",17,C,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12240,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_17_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",17,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12241,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_18_AB","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",18,AB,2016-04-22,+BW:55 SFAREA INCLBAL:112 SFUTILITY PLATFORM32SF ,blank,"+BW:55 SFAREA INCLBAL:112 SFUTILITY PLATFORM32SF ,blank",55,False,112,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12242,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_18_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",18,C,2016-04-15,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12243,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_18_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",18,D,2016-04-22,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12244,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_19_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",19,A,2019-01-10,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12245,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_19_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",19,B,2016-04-22,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12246,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_19_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",19,C,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12247,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_19_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",19,D,2019-11-12,blank,BW:28 SF (NE) / BAL:55 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:55 SF (NI) / UP:16 SF (NI) / ",28,False,55,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12248,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_20_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",20,A,2019-01-21,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12249,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_20_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",20,B,2015-05-03,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12250,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_20_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",20,C,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12251,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_20_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",20,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12252,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_2122_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",2122,C,2016-04-11,+BW:34 SFAREA INCL BAL:84 SFUTILITY PLATFORM32SF ,blank,"+BW:34 SFAREA INCL BAL:84 SFUTILITY PLATFORM32SF ,blank",34,False,84,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12253,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_21_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",21,A,2019-02-18,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12254,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_21_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",21,B,2016-04-15,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12255,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_21_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",21,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12256,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_22_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",22,A,2019-07-09,blank,BAL:52 SF (NI) / FR:364 SF / ,"blank,BAL:52 SF (NI) / FR:364 SF / ",,False,52,False,,364,False,,False,,,False,,False,,False,,False,,False,False,False,False,364,
12257,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_22_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",22,B,2019-01-30,blank,BAL:52 SF (NI) / FR:354 SF / ,"blank,BAL:52 SF (NI) / FR:354 SF / ",,False,52,False,,354,False,,False,,,False,,False,,False,,False,,False,False,False,False,354,
12258,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_22_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",22,D,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12259,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_23_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",23,C,2016-04-29,AREA INCL BAL:44 SF+F/R:347 SF ,blank,"AREA INCL BAL:44 SF+F/R:347 SF ,blank",,False,44,False,347,,False,,False,,,False,,False,,False,,False,,False,False,False,False,347,
12260,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_25_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",25,C,2019-10-15,+STAIRHOOD:92 SF                                                                ,BAL:42 SF (NI) / RF:566 SF / ,"+STAIRHOOD:92 SF                                                                ,BAL:42 SF (NI) / RF:566 SF / ",,False,42,False,,,False,566,False,,,False,,False,,False,,False,,False,False,False,False,,
12261,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_25_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",25,D,2016-04-15,AREA INCL BAL:50 SF+RF:409 SF+STAIRHOOD:92 SF ,blank,"AREA INCL BAL:50 SF+RF:409 SF+STAIRHOOD:92 SF ,blank",,False,50,False,,,False,409,False,,,False,,False,,False,,False,,False,False,False,False,,
12262,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_5_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",5,A,2016-04-15,+BW:28 SFAREA INCL BAL:56 SF ,blank,"+BW:28 SFAREA INCL BAL:56 SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12263,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_5_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",5,B,2016-04-29,+BW:27 SFAREA INCL BAL:56 SF ,blank,"+BW:27 SFAREA INCL BAL:56 SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12264,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_5_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",5,C,2016-04-05,+BW:17 SFAREA INCL BAL:42 SF ,blank,"+BW:17 SFAREA INCL BAL:42 SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12265,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_5_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",5,D,2016-04-05,+BW:28 SFAREA INCL BAL:55 SF ,blank,"+BW:28 SFAREA INCL BAL:55 SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12266,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_6_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",6,A,2019-01-03,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12267,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_6_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",6,B,2016-04-11,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12268,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_6_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",6,C,2020-08-17,blank,BW:17 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ,"blank,BW:17 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ",17,False,42,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12269,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_6_D","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",6,D,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12270,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_7_A","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",7,A,2019-01-03,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12271,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_7_B","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",7,B,2016-04-11,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12272,"ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街_7_C","ULTIMA(Phase 2),Block 3,FAT KWONG ST|天鑄2期,3座,佛光街",7,C,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
