,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_address,ch_address,en_address,final_address,final_address_consid,floor_copy,time_adj_npsf
1122,11021802150041,ASP,2011-02-11,RES,blank,1992/07,32.5,2143,1681,15166,19333.72992266508,GFA INCL BW:33 SFCPS 190191ON CPL2/F ,blank,3393162,11021802150041,A,2.0,5,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 5,白筆山道THE REDHILL PENINSULA|Phase4|Block5,白筆山道THE REDHILL PENINSULA|Phase4|Block5|2|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,5座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 5,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 5,PAK PAT SHAN RD|紅山半島4期,5座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 5,PAK PAT SHAN RD|紅山半島4期,5座,白筆山道|2|Aconsid32.5",2,15125.62617942917
1126,11031501070019,ASP,2011-03-02,RES,blank,1990/12,16.8,1334,1102,12594,15245.009074410164,CPS 23 ON CPL4/F ,blank,3415117,11031501070019,A,25.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|25|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|25|Aconsid16.8",25,13572.33441556622
1127,11031801440018,ASP,2011-03-03,RES,blank,1992/07,16.0,1391,1096,11503,14598.540145985402,GFA INCL BW:17 SFCPS 244245ON CPL2/F ,blank,3420513,11031801440018,A,2.0,2,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 2,白筆山道THE REDHILL PENINSULA|Phase4|Block2,白筆山道THE REDHILL PENINSULA|Phase4|Block2|2|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道|2|Aconsid16.0",2,12996.795729887011
1128,11031802440052,ASP,2011-03-09,RES,blank,1990/12,16.0,1334,1102,11994,14519.056261343012,CPS 9 ON CPL3/F ,blank,3420568,11031802440052,B,2.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|2|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|2|Bconsid16.0",2,12926.032776729733
1131,11060702720031,ASP,2011-05-20,RES,blank,1992/07,18.68,1391,1096,13429,17043.795620437955,GFA INCL BW:9 SFCPS 21 ON CPL2/F ,blank,3497262,11060702720031,B,10.0,2,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 2,白筆山道THE REDHILL PENINSULA|Phase4|Block2,白筆山道THE REDHILL PENINSULA|Phase4|Block2|10|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道|10|Bconsid18.68",10,13482.573132961863
1132,11060802020039,PRO-ASP,2011-05-24,RES,blank,1992/07,17.88,0,1035,0,17275.36231884058,GFA INCL BW:20 SFCPS 256 ON CPL2/F ,blank,3498487,11060802020039,A,3.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|3|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|3|Aconsid17.88",3,13665.755037738287
1133,11061002720064,ASP,2011-05-25,RES,blank,1990/12,29.0,1906,1598,15215,18147.684605757197,GFA INCLA/C PLANT RM:40 SFCPS 41 ON CP1/F ,blank,3501364,11061002720064,B,23.0,4,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 4,大潭道PACIFIC VIEW|Phase|Block4,大潭道PACIFIC VIEW|Phase|Block4|23|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道|23|Bconsid29.0",23,14355.809606027206
1136,11061703010149,PRO-ASP,2011-05-29,RES,blank,1992/07,17.28,0,1020,0,16941.176470588234,GFA INCL BW:20 SFCPS 286 ON CPL2/F ,blank,3508125,11061703010149,B,2.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|2|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|2|Bconsid17.28",2,13401.395781185118
1137,11062100070035,ASP,2011-06-10,RES,blank,1992/07,17.28,0,1035,0,16695.652173913044,GFA INCL BW:20 SFCPS 258 ON CPL2/F ,blank,3510565,11062100070035,A,1.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|1|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|1|Aconsid17.28",1,14481.566213100768
1138,11062100470139,ASP,2011-06-09,RES,blank,1992/07,17.38,0,1035,0,16792.270531400965,GFA INCL BW:20 SFCPS 257 ON CPL2/F ,blank,3510585,11062100470139,A,2.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|2|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|2|Aconsid17.38",2,14565.371573130284
1139,11062200750016,PRO-ASP,2011-06-01,RES,blank,1992/07,18.88,0,1305,0,14467.43295019157,GFA INCL BW:10 SFCPS 254 ON CPL2/F ,blank,3511786,11062200750016,A,5.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|5|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|5|Aconsid18.88",5,12548.841220420014
1140,11062201230014,ASP,2011-05-27,RES,blank,1990/12,26.36,1772,1477,14876,17846.987136086664,CPS 4 ON CP4/F ,blank,3511832,11062201230014,A,35.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|35|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|35|Aconsid26.36",35,14117.941485802388
1141,11062201230023,ASP,2011-05-27,RES,blank,1990/12,19.99,1334,1102,14985,18139.745916515425,CPS 99 ON CPL4/F ,blank,3511833,11062201230023,B,35.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|35|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|35|Bconsid19.99",35,14349.5296692886
1142,11062302490115,PRO-ASP,2011-05-26,RES,blank,1992/07,17.28,0,1020,0,16941.176470588234,CPS 285 ON CPL2/F ,blank,3513234,11062302490115,B,3.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|3|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|3|Bconsid17.28",3,13401.395781185118
1145,11062800370218,PRO-ASP,2011-06-06,RES,blank,1992/07,18.58,0,1020,0,18215.686274509804,GFA INCL BW:10 SFCPS 259 ON CPL2/F ,blank,3517195,11062800370218,B,5.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|5|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|5|Bconsid18.58",5,15800.021715447514
1146,11062801100019,ASP,2011-06-21,RES,blank,1992/07,18.28,0,1020,0,17921.56862745098,GFA INCL BW:20 SFCPS 284 ON CPL2/F ,blank,3517237,11062801100019,B,4.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|4|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|4|Bconsid18.28",4,15544.908340063537
1147,11062900330053,ASP,2011-06-17,RES,blank,1992/07,19.28,0,1035,0,18628.0193236715,GFA INCL BW:10 SFCPS 253 ON CPL2/F ,blank,3518568,11062900330053,A,6.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|6|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|6|Aconsid19.28",6,16157.673413691135
1148,11063002710022,ASP,2011-06-17,RES,blank,1992/07,18.02,1284,1024,14034,17597.65625,GFA INCL BW:17 SFCPS 255 ON CPL2/F ,blank,3520253,11063002710022,A,4.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|4|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|4|Aconsid18.02",4,15263.951448266967
1149,11070501160060,ASP,2011-06-14,RES,blank,1990/12,26.0,1772,1477,14673,17603.249830737983,CPS 98 ON CPL3/F ,blank,3522309,11070501160060,B,23.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|23|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|23|Bconsid26.0",23,15268.803238959637
1151,11070802250032,ASP,2011-06-20,RES,blank,1992/07,18.98,0,1020,0,18607.843137254902,GFA INCL BW:10 SFCPS 260 ON CPL2/F ,blank,3526078,11070802250032,B,6.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RO,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|6|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|6|Bconsid18.98",6,16140.172882626146
1157,11082300640034,ASP,2011-08-17,RES,blank,1990/12,17.38,1334,1102,13028,15771.324863883847,CPS 84 ON CPL4/F ,blank,3558264,11082300640034,A,20.0,5,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 5,大潭道PACIFIC VIEW|Phase|Block5,大潭道PACIFIC VIEW|Phase|Block5|20|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道","PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道|20|Aconsid17.38",20,12314.18785512336
1159,11100301970040,ASP,2011-09-26,RES,blank,1992/07,18.6,1391,1096,13372,16970.80291970803,GFA INCL BW:17 SFCPS 138 ON CPL2/F ,blank,3582373,11100301970040,A,12.0,2,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 2,白筆山道THE REDHILL PENINSULA|Phase4|Block2,白筆山道THE REDHILL PENINSULA|Phase4|Block2|12|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道|12|Aconsid18.6",12,14040.90170061852
1160,11100402540047,ASP,2011-09-26,RES,blank,1990/12,18.0,1334,1102,13493,16333.93829401089,CPS 12 ON CP3/F ,blank,3583256,11100402540047,B,25.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|25|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|25|Bconsid18.0",25,13513.987703188832
1162,11111000540109,ASP,2011-11-05,RES,blank,1992/07,19.8,1391,1096,14234,18065.693430656935,GFA INCL BW:17 SFCPS 18 ON CPL2/F ,blank,3604309,11111000540109,B,16.0,2,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050RP,THE REDHILL PENINSULA||Phase 4|Block 2,白筆山道THE REDHILL PENINSULA|Phase4|Block2,白筆山道THE REDHILL PENINSULA|Phase4|Block2|16|B,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 2,PAK PAT SHAN RD|紅山半島4期,2座,白筆山道|16|Bconsid19.8",16,13995.120599844915
1163,11121301510063,ASP,2011-12-08,RES,blank,1990/12,29.2,1906,1598,15320,18272.841051314143,GFA INCLA/C RM:40 SFCPS 35 ON CPL5/F ,blank,3623466,11121301510063,B,35.0,4,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 4,大潭道PACIFIC VIEW|Phase|Block4,大潭道PACIFIC VIEW|Phase|Block4|35|B,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道","PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道|35|Bconsid29.2",35,15998.548896994618
1166,12020900520012,PRO-ASP,2012-01-11,RES,blank,1990/12,23.5,1772,1477,13262,15910.629654705484,GFA INCL BW:7 SFCPS 57 ON CPL2/F ,blank,3648440,12020900520012,A,32.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|32|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|32|Aconsid23.5",32,16225.454784326857
1170,12031200240279,PRO-ASP,2012-02-20,RES,blank,1990/12,30.7,2054,1717,14946,17880.023296447293,GFA INCL BW:9 SFCPS 56 ON CPL1/F ,blank,3663779,12031200240279,A,12.0,3,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 3,大潭道PACIFIC VIEW|Phase|Block3,大潭道PACIFIC VIEW|Phase|Block3|12|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園3座,大潭道","PACIFIC VIEW(Block 3),TAI TAM RD","PACIFIC VIEW(Block 3),TAI TAM RD|浪琴園3座,大潭道","PACIFIC VIEW(Block 3),TAI TAM RD|浪琴園3座,大潭道|12|Aconsid30.7",12,17720.494992230408
1171,12031400330422,ASP,2012-02-28,RES,blank,1990/12,21.5,1772,1477,12133,14556.533513879485,GFA INCL BW:7 SFCPS 93 ON CPL3/F ,blank,3665942,12031400330422,A,11.0,1,blank,blank,,PACIFIC VIEW,浪琴園,TAI TAM RD,大潭道,38,blank,HTT,RBL1086RP,PACIFIC VIEW||Phase |Block 1,大潭道PACIFIC VIEW|Phase|Block1,大潭道PACIFIC VIEW|Phase|Block1|11|A,大潭/石澳,1990,30,,38 TAI TAM RD,38 大潭道,38 TAI TAM RD|38 大潭道,"浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道","PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道|11|Aconsid21.5",11,14426.657894130889
1175,12032302410047,ASP,2012-03-13,RES,blank,1992/07,20.6,1284,1204,16044,17109.634551495015,GFA INCL BW:17 SFCPS 252 ON CPL2/F ,blank,3674001,12032302410047,A,7.0,8,4,blank,,THE REDHILL PENINSULA,紅山半島,PAK PAT SHAN RD,白筆山道,18,blank,HTT,RBL1050sA /,THE REDHILL PENINSULA||Phase 4|Block 8,白筆山道THE REDHILL PENINSULA|Phase4|Block8,白筆山道THE REDHILL PENINSULA|Phase4|Block8|7|A,大潭/石澳,1992,28,,18 PAK PAT SHAN RD,18 白筆山道,18 PAK PAT SHAN RD|18 白筆山道,"紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道","THE REDHILL PENINSULA(Phase 4),Block 8,PAK PAT SHAN RD|紅山半島4期,8座,白筆山道|7|Aconsid20.6",7,17109.634551495015
