,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 CHING LIN TERR|1 青蓮臺_1_B,1 CHING LIN TERR|1 青蓮臺,1,B,2017-10-20,UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank,"UNIT 1B KNOWN AS FLAT B OF NO.1 CHING LIN TERR                                  ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9734,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_27_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",27,C,2016-04-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9735,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_28_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",28,A,2001-09-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9736,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_28_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",28,B,2001-07-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9737,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_28_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",28,C,2001-07-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9738,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_29_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",29,A,2010-07-28,+RF:275 SF ,blank,"+RF:275 SF ,blank",,False,,False,,,False,275,False,,,False,,False,,False,,False,,False,False,False,False,,
9739,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_29_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",29,B,2007-01-10,+RF:356 SF ,blank,"+RF:356 SF ,blank",,False,,False,,,False,356,False,,,False,,False,,False,,False,,False,False,False,False,,
9740,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_29_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",29,C,2012-02-27,+RF ,blank,"+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,False,False,False,,
9741,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_5_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",5,A,2019-04-27,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9742,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_5_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",5,B,2014-04-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9743,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_5_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",5,C,2001-07-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9744,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_6_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",6,A,2001-07-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9745,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_6_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",6,B,2001-07-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9746,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_6_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",6,C,2008-04-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9747,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_7_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",7,A,2007-01-03,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9748,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_7_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",7,B,2001-07-11,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9749,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_7_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",7,C,2012-02-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9750,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_8_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",8,A,2009-06-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9751,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_8_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",8,B,2017-01-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9752,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_8_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",8,C,2016-09-12,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9753,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_9_A","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",9,A,2010-02-19,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9754,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_9_B","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",9,B,2016-03-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9755,"SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街_9_C","SHUN CHEONG BLDG,HAU WO ST|順昌大廈,厚和街",9,C,2007-03-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9756,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_10_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",10,A,2017-10-31,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9757,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_10_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",10,B,1998-08-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9758,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_11_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",11,A,2009-10-30,GFA INCL BW:23 SF ,blank,"GFA INCL BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9759,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_11_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",11,B,1997-03-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9760,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_11_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",11,C,2017-12-06,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9761,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_12_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",12,A,2009-12-02,GFA INCL BW:23 SF ,blank,"GFA INCL BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9762,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_12_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",12,B,2018-12-24,blank,BW:20 SF (GI/NI) / ,"blank,BW:20 SF (GI/NI) / ",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9763,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_12_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",12,C,2011-04-21,blank,blank,"blank,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9764,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_13_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",13,A,2018-05-31,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9765,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_13_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",13,B,1998-08-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9766,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_14_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",14,A,2009-07-03,GFA INCL BW:23 SF ,blank,"GFA INCL BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9767,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_14_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",14,B,2017-09-29,blank,BW:20 SF (GI/NI) / ,"blank,BW:20 SF (GI/NI) / ",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9768,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_14_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",14,C,2005-08-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9769,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_15_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",15,B,2007-08-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9770,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_16_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",16,A,2002-09-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9771,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_16_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",16,B,2012-05-31,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9772,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_16_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",16,C,2015-02-16,GFA INCL BW:23 SF ,blank,"GFA INCL BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9773,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_17_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",17,A,2012-05-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9774,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_18_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",18,C,2012-10-04,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9775,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_19_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",19,A,2009-06-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9776,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_1_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",1,A,2020-08-31,blank,BW:14 SF (GI/NI) / FR:1272 SF / ,"blank,BW:14 SF (GI/NI) / FR:1272 SF / ",14,False,,False,1272,1272,False,,False,,,False,,False,,False,,False,,False,False,False,False,1272,
9777,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_20_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",20,B,2020-10-14,blank,BW:20 SF (GI/NI) / ,"blank,BW:20 SF (GI/NI) / ",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9778,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_20_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",20,C,2020-09-07,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9779,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_21_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",21,B,2013-06-17,BELOW MARKET VALUE ,blank,"BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,
9780,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_21_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",21,C,2016-11-11,GFA INCL BW:23 SF ,blank,"GFA INCL BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9781,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_22_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",22,A,1997-07-28,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9782,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_22_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",22,B,2009-06-12,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9783,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_22_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",22,C,2005-02-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9784,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_23_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",23,A,1996-05-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9785,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_23_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",23,B,2004-09-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9786,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_23_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",23,C,2009-12-07,+BW:23 SF ,blank,"+BW:23 SF ,blank",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9787,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_24_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",24,A,2015-07-16,GFA INCL BW:23 SF+RF:342 SF ,blank,"GFA INCL BW:23 SF+RF:342 SF ,blank",23,False,,False,,,False,342,False,,,False,,False,,False,,False,,False,False,False,False,,
9788,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_24_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",24,B,1995-11-01,+RF:228 SF ,blank,"+RF:228 SF ,blank",,False,,False,,,False,228,False,,,False,,False,,False,,False,,False,False,False,False,,
9789,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_24_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",24,C,2009-06-19,GFA INCL BW:23 SF+RF:342 SF ,blank,"GFA INCL BW:23 SF+RF:342 SF ,blank",23,False,,False,,,False,342,False,,,False,,False,,False,,False,,False,False,False,False,,
9790,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_2_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",2,A,2020-11-09,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9791,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_2_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",2,B,2018-07-24,blank,BW:20 SF (GI/NI) / ,"blank,BW:20 SF (GI/NI) / ",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9792,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_2_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",2,C,2011-01-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9793,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_3_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",3,A,2012-03-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9794,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_3_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",3,B,2012-09-20,BELOW MARKET VALUE ,blank,"BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,
9795,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_4_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",4,A,2007-09-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9796,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_4_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",4,B,2004-09-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9797,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_4_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",4,C,2000-02-23,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9798,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_5_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",5,A,2020-05-22,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9799,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_5_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",5,B,2007-04-27,BELOW MARKET VALUE ,blank,"BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,True,,
9800,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_5_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",5,C,2018-09-21,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9801,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_6_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",6,A,1999-05-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9802,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_6_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",6,B,2013-06-11,GFA INCL BW:20 SF ,blank,"GFA INCL BW:20 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9803,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_7_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",7,A,2013-06-05,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9804,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_7_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",7,C,2012-04-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9805,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_8_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",8,A,2018-08-23,blank,BW:23 SF (GI/NI) / ,"blank,BW:23 SF (GI/NI) / ",23,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9806,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_8_B","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",8,B,2004-01-16,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9807,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_8_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",8,C,2006-01-13,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9808,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_9_A","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",9,A,2008-04-29,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9809,"SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街_9_C","SHUN FAI BLDG,HAU WO ST|順暉大廈,厚和街",9,C,2008-01-14,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9810,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_10_B","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",10,B,2009-01-07,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9811,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_10_C","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",10,C,2011-08-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9812,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_11_A","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",11,A,2017-09-01,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9813,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_11_C","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",11,C,2018-01-17,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9814,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_11_D","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",11,D,2003-12-02,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9815,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_12_A","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",12,A,2003-09-26,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9816,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_12_C","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",12,C,2013-09-24,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9817,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_12_D","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",12,D,1999-04-21,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
9818,"SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街_13_B","SHUN HING BLDG,CATCHICK ST|順興大廈,吉席街",13,B,1997-05-15,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
