,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
16220,19052401230185,ASP,2019-05-06,RES,blank,1966/12,3.75,0,503,0,7455,PORTION OF F/R ABOVE LG/F                                                                                ,blank,5551431,19052401230185,B,,blank,blank,blank,blank,blank,blank,VILLAGE RD,山村道,58,blank,HHV,IL2551sB,||Phase |Block ,山村道|Phase|Block,山村道|Phase|Block|G|B,跑馬地/黃泥涌,1966,54,blankblank,58 VILLAGE RD|山村道,58 VILLAGE RD,58 山村道,58 山村道,58 VILLAGE RD,58 VILLAGE RD|山村道,VILLAGE RDblankblankblank|Phaseblank|Blockblank|G|Bconsid3.75,G,近乎零,高層,東,沒資料,基本,業主減價 上車筍盤 歡迎約睇
16286,19070200610112,ASP,2019-06-10,RES,blank,1958/07,14.45,0,781,0,18502,blank,blank,5574590,19070200610112,blank,6.0,blank,blank,SPORTS MANS,好運大廈,blank,blank,WONG NAI CHUNG RD,黃泥涌道,161,blank,HHV,IL4384,|SPORTS MANS好運大廈|Phase |Block ,黃泥涌道SPORTS MANS好運大廈|Phase|Block,黃泥涌道SPORTS MANS好運大廈|Phase|Block|6|,跑馬地/黃泥涌,1958,62,SPORTS MANS好運大廈,161 WONG NAI CHUNG RD|黃泥涌道,161 WONG NAI CHUNG RD,161 黃泥涌道,"好運大廈,黃泥涌道","SPORTS MANS,WONG NAI CHUNG RD","SPORTS MANS,WONG NAI CHUNG RD|好運大廈,黃泥涌道",WONG NAI CHUNG RDblankSPORTS MANS好運大廈|Phaseblank|Blockblank|6|blankconsid14.45,6,高,高層,西,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16251,19061000950023,ASP,2019-05-20,RES,blank,1963/09,14.6,780,690,18718,21159,blank,blank,5562057,19061000950023,C,9.0,blank,blank,BROADVIEW MANS,雅景大廈,blank,blank,WONG NAI CHUNG RD,黃泥涌道,75,blank,HHV,IL1460sIss1 / IL1690sA /,|BROADVIEW MANS雅景大廈|Phase |Block ,黃泥涌道BROADVIEW MANS雅景大廈|Phase|Block,黃泥涌道BROADVIEW MANS雅景大廈|Phase|Block|9|C,跑馬地/黃泥涌,1963,57,BROADVIEW MANS雅景大廈,75 WONG NAI CHUNG RD|黃泥涌道,75 WONG NAI CHUNG RD,75 黃泥涌道,"雅景大廈,黃泥涌道","BROADVIEW MANS,WONG NAI CHUNG RD","BROADVIEW MANS,WONG NAI CHUNG RD|雅景大廈,黃泥涌道",WONG NAI CHUNG RDblankBROADVIEW MANS雅景大廈|Phaseblank|Blockblank|9|Cconsid14.6,9,高,中層,東北,呂字型,有,業主減價 上車筍盤 歡迎約睇
16399,19111900890024,ASP,2019-11-06,RES,blank,1985/06,14.6,1052,750,13878,19467,blank,blank,5641438,19111900890024,A,16.0,blank,blank,CAROLINE HTS,嘉蘭閣,blank,blank,LINK RD,連道,1,blank,HHV,IL1946sAss5 /,|CAROLINE HTS嘉蘭閣|Phase |Block ,連道CAROLINE HTS嘉蘭閣|Phase|Block,連道CAROLINE HTS嘉蘭閣|Phase|Block|16|A,跑馬地/黃泥涌,1985,35,CAROLINE HTS嘉蘭閣,1 LINK RD|連道,1 LINK RD,1 連道,"嘉蘭閣,連道","CAROLINE HTS,LINK RD","CAROLINE HTS,LINK RD|嘉蘭閣,連道",LINK RDblankCAROLINE HTS嘉蘭閣|Phaseblank|Blockblank|16|Aconsid14.6,16,低,中層,東,四正,有,業主減價 上車筍盤 歡迎約睇
16240,19060401260015,ASP,2019-04-27,RES,blank,2011/03,14.65,0,2531,0,5788,blank,blank,5559263,19060401260015,B,6.0,blank,blank,THE HAMPTON,blank,blank,blank,BLUE POOL RD,藍塘道,45,blank,HHV,IL7097,|THE HAMPTON|Phase |Block ,藍塘道THE HAMPTON|Phase|Block,藍塘道THE HAMPTON|Phase|Block|6|B,跑馬地/黃泥涌,2011,9,THE HAMPTONblank,45 BLUE POOL RD|藍塘道,45 BLUE POOL RD,45 藍塘道,"blank,藍塘道","THE HAMPTON,BLUE POOL RD","THE HAMPTON,BLUE POOL RD|blank,藍塘道",BLUE POOL RDblankTHE HAMPTONblank|Phaseblank|Blockblank|6|Bconsid14.65,6,近乎零,中層,西南,四正,良好,單位實用四正 交通方便 配套完善
16383,19110101260396,ASP,2019-10-25,RES,blank,1995/01,14.68,1068,769,13745,19090,blank,BW:19 SF (GI/NE) / ,5634612,19110101260396,B,13.0,blank,blank,CAROLINE GDN,加路連花園,blank,blank,CAROLINE HILL RD,加路連山道,101,blank,HHV,IL1946sAss4 /,|CAROLINE GDN加路連花園|Phase |Block ,加路連山道CAROLINE GDN加路連花園|Phase|Block,加路連山道CAROLINE GDN加路連花園|Phase|Block|13|B,跑馬地/黃泥涌,1995,25,CAROLINE GDN加路連花園,101 CAROLINE HILL RD|加路連山道,101 CAROLINE HILL RD,101 加路連山道,"加路連花園,加路連山道","CAROLINE GDN,CAROLINE HILL RD","CAROLINE GDN,CAROLINE HILL RD|加路連花園,加路連山道",CAROLINE HILL RDblankCAROLINE GDN加路連花園|Phaseblank|Blockblank|13|Bconsid14.68,13,低,中層,北,沒資料,良好,單位實用四正 交通方便 配套完善
16312,19081300870014,ASP,2019-08-02,RES,blank,1975/01,14.68,0,800,0,18350,blank,blank,5596842,19081300870014,D,5.0,blank,blank,FRIENDSHIP COURT,友誼大廈,blank,blank,BLUE POOL RD,藍塘道,12,22,HHV,IL8707,|FRIENDSHIP COURT友誼大廈|Phase |Block ,藍塘道FRIENDSHIP COURT友誼大廈|Phase|Block,藍塘道FRIENDSHIP COURT友誼大廈|Phase|Block|5|D,跑馬地/黃泥涌,1975,45,FRIENDSHIP COURT友誼大廈,12-22 BLUE POOL RD|藍塘道,12-22 BLUE POOL RD,12-22 藍塘道,"友誼大廈,藍塘道","FRIENDSHIP COURT,BLUE POOL RD","FRIENDSHIP COURT,BLUE POOL RD|友誼大廈,藍塘道",BLUE POOL RDblankFRIENDSHIP COURT友誼大廈|Phaseblank|Blockblank|5|Dconsid14.68,5,中,低層,西南,四正,基本,業主減價 上車筍盤 歡迎約睇
16206,19052002070074,ASP,2019-04-27,RES,blank,2011/03,14.7,3350,2621,4388,5609,blank,blank,5547175,19052002070074,A,6.0,blank,blank,THE HAMPTON,blank,blank,blank,BLUE POOL RD,藍塘道,45,blank,HHV,IL7097,|THE HAMPTON|Phase |Block ,藍塘道THE HAMPTON|Phase|Block,藍塘道THE HAMPTON|Phase|Block|6|A,跑馬地/黃泥涌,2011,9,THE HAMPTONblank,45 BLUE POOL RD|藍塘道,45 BLUE POOL RD,45 藍塘道,"blank,藍塘道","THE HAMPTON,BLUE POOL RD","THE HAMPTON,BLUE POOL RD|blank,藍塘道",BLUE POOL RDblankTHE HAMPTONblank|Phaseblank|Blockblank|6|Aconsid14.7,6,近乎零,高層,東南,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16441,20010900640012,ASP,2019-12-23,RES,blank,1972/07,14.8,0,810,0,18272,blank,blank,5660704,20010900640012,B,12.0,blank,blank,VILLAGE TOWER,山村大廈,blank,blank,VILLAGE RD,山村道,7,blank,HHV,IL2841sAss1 / IL2841sARP,|VILLAGE TOWER山村大廈|Phase |Block ,山村道VILLAGE TOWER山村大廈|Phase|Block,山村道VILLAGE TOWER山村大廈|Phase|Block|12|B,跑馬地/黃泥涌,1972,48,VILLAGE TOWER山村大廈,7 VILLAGE RD|山村道,7 VILLAGE RD,7 山村道,"山村大廈,山村道","VILLAGE TOWER,VILLAGE RD","VILLAGE TOWER,VILLAGE RD|山村大廈,山村道",VILLAGE RDblankVILLAGE TOWER山村大廈|Phaseblank|Blockblank|12|Bconsid14.8,12,中,低層,東南,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16266,19062000630013,ASP,2019-06-03,RES,blank,1967/06,14.8,0,730,0,20274,blank,blank,5568376,19062000630013,B,8.0,blank,blank,HOOLEY MANS,浩利大廈,blank,blank,WONG NAI CHUNG RD,黃泥涌道,21,23,HHV,IL8693,|HOOLEY MANS浩利大廈|Phase |Block ,黃泥涌道HOOLEY MANS浩利大廈|Phase|Block,黃泥涌道HOOLEY MANS浩利大廈|Phase|Block|8|B,跑馬地/黃泥涌,1967,53,HOOLEY MANS浩利大廈,21-23 WONG NAI CHUNG RD|黃泥涌道,21-23 WONG NAI CHUNG RD,21-23 黃泥涌道,"浩利大廈,黃泥涌道","HOOLEY MANS,WONG NAI CHUNG RD","HOOLEY MANS,WONG NAI CHUNG RD|浩利大廈,黃泥涌道",WONG NAI CHUNG RDblankHOOLEY MANS浩利大廈|Phaseblank|Blockblank|8|Bconsid14.8,8,中,中層,東南,四正,基本,業主減價 上車筍盤 歡迎約睇
16156,19042402000016,ASP,2019-04-02,RES,CP,1989/04,14.9,926,807,16091,18463,blank,blank,5531178,19042402000016,E,6.0,1,blank,blank,blank,SHERWOOD COURT,誠和閣,KWAI SING LANE,桂成里,18,blank,HHV,IL8601,SHERWOOD COURT||Phase |Block 1,桂成里SHERWOOD COURT|Phase|Block1,桂成里SHERWOOD COURT|Phase|Block1|6|E,跑馬地/黃泥涌,1989,31,blankblank,18 KWAI SING LANE|桂成里,18 KWAI SING LANE,18 桂成里,"誠和閣1座,桂成里","SHERWOOD COURT(BLOCK 1),KWAI SING LANE","SHERWOOD COURT(Block 1),KWAI SING LANE|誠和閣1座,桂成里",KWAI SING LANESHERWOOD COURTblankblank|Phaseblank|Block1|6|Econsid14.9,6,低,高層,東,四正,基本,單位實用四正 交通方便 配套完善
16535,20052600240155,ASP,2020-05-18,RES,blank,1998/02,15.0,1045,732,14354,20492,blank,BW:6 SF (GI/NE) / ,5711807,20052600240155,B,25.0,blank,blank,SILVERWOOD,力生軒,blank,blank,CAROLINE HILL RD,加路連山道,109,blank,HHV,IL1946sAss2RP /,|SILVERWOOD力生軒|Phase |Block ,加路連山道SILVERWOOD力生軒|Phase|Block,加路連山道SILVERWOOD力生軒|Phase|Block|25|B,跑馬地/黃泥涌,1998,22,SILVERWOOD力生軒,109 CAROLINE HILL RD|加路連山道,109 CAROLINE HILL RD,109 加路連山道,"力生軒,加路連山道","SILVERWOOD,CAROLINE HILL RD","SILVERWOOD,CAROLINE HILL RD|力生軒,加路連山道",CAROLINE HILL RDblankSILVERWOOD力生軒|Phaseblank|Blockblank|25|Bconsid15.0,25,很低,高層,東,呂字型,有,業主減價 上車筍盤 歡迎約睇
16167,19050200260028,ASP,2019-04-03,RES,CP,1993/03,15.0,1020,721,14706,20804,blank,blank,5535137,19050200260028,B,1.0,blank,blank,KINGSFORD GDN,晶輝花園,blank,blank,BLUE POOL RD,藍塘道,106,blank,HHV,IL4847RP,|KINGSFORD GDN晶輝花園|Phase |Block ,藍塘道KINGSFORD GDN晶輝花園|Phase|Block,藍塘道KINGSFORD GDN晶輝花園|Phase|Block|1|B,跑馬地/黃泥涌,1993,27,KINGSFORD GDN晶輝花園,106 BLUE POOL RD|藍塘道,106 BLUE POOL RD,106 藍塘道,"晶輝花園,藍塘道","KINGSFORD GDN,BLUE POOL RD","KINGSFORD GDN,BLUE POOL RD|晶輝花園,藍塘道",BLUE POOL RDblankKINGSFORD GDN晶輝花園|Phaseblank|Blockblank|1|Bconsid15.0,1,低,中層,西南,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16624,20072101750017,ASP,2020-06-30,RES,blank,1981/08,15.0,970,785,15464,19108,blank,blank,5742841,20072101750017,B,13.0,blank,blank,GRAND COURT,嘉蘭閣,blank,blank,SHAN KWONG RD,山光道,16,16B,HHV,IL2343sE / IL2343sF /,|GRAND COURT嘉蘭閣|Phase |Block ,山光道GRAND COURT嘉蘭閣|Phase|Block,山光道GRAND COURT嘉蘭閣|Phase|Block|13|B,跑馬地/黃泥涌,1981,39,GRAND COURT嘉蘭閣,16-16B SHAN KWONG RD|山光道,16-16B SHAN KWONG RD,16-16B 山光道,"嘉蘭閣,山光道","GRAND COURT,SHAN KWONG RD","GRAND COURT,SHAN KWONG RD|嘉蘭閣,山光道",SHAN KWONG RDblankGRAND COURT嘉蘭閣|Phaseblank|Blockblank|13|Bconsid15.0,13,低,低層,西北,呂字型,有,單位實用四正 交通方便 配套完善
16106,19032902350044,ASP,2019-03-01,RES,blank,2016/09,15.3,0,532,0,28759,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5518235,19032902350044,A,10.0,blank,blank,REGENT HILL,壹鑾,blank,blank,LUN HING ST,聯興街,1,blank,HHV,IL2636RP /,|REGENT HILL壹鑾|Phase |Block ,聯興街REGENT HILL壹鑾|Phase|Block,聯興街REGENT HILL壹鑾|Phase|Block|10|A,跑馬地/黃泥涌,2016,4,REGENT HILL壹鑾,1 LUN HING ST|聯興街,1 LUN HING ST,1 聯興街,"壹鑾,聯興街","REGENT HILL,LUN HING ST","REGENT HILL,LUN HING ST|壹鑾,聯興街",LUN HING STblankREGENT HILL壹鑾|Phaseblank|Blockblank|10|Aconsid15.3,10,近乎零,中層,南,四正,有,單位實用四正 交通方便 配套完善
16457,20020700660036,ASP,2020-01-24,RES,blank,1975/08,15.5,911,760,17014,20395,blank,blank,5671215,20020700660036,B,23.0,blank,blank,TSUI MAN COURT,聚文樓,blank,blank,VILLAGE RD,山村道,76,blank,HHV,IL3100sAss1 /,|TSUI MAN COURT聚文樓|Phase |Block ,山村道TSUI MAN COURT聚文樓|Phase|Block,山村道TSUI MAN COURT聚文樓|Phase|Block|23|B,跑馬地/黃泥涌,1975,45,TSUI MAN COURT聚文樓,76 VILLAGE RD|山村道,76 VILLAGE RD,76 山村道,"聚文樓,山村道","TSUI MAN COURT,VILLAGE RD","TSUI MAN COURT,VILLAGE RD|聚文樓,山村道",VILLAGE RDblankTSUI MAN COURT聚文樓|Phaseblank|Blockblank|23|Bconsid15.5,23,中,低層,東,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16412,19120301180087,ASP,2019-11-13,RES,CP,1989/04,15.5,877,776,17674,19974,blank,blank,5648681,19120301180087,E,17.0,1,blank,blank,blank,SHERWOOD COURT,誠和閣,KWAI SING LANE,桂成里,18,blank,HHV,IL8601,SHERWOOD COURT||Phase |Block 1,桂成里SHERWOOD COURT|Phase|Block1,桂成里SHERWOOD COURT|Phase|Block1|17|E,跑馬地/黃泥涌,1989,31,blankblank,18 KWAI SING LANE|桂成里,18 KWAI SING LANE,18 桂成里,"誠和閣1座,桂成里","SHERWOOD COURT(BLOCK 1),KWAI SING LANE","SHERWOOD COURT(Block 1),KWAI SING LANE|誠和閣1座,桂成里",KWAI SING LANESHERWOOD COURTblankblank|Phaseblank|Block1|17|Econsid15.5,17,低,中層,西,四正,良好,單位實用四正 交通方便 配套完善
16528,20051401540085,ASP,2020-04-29,RES,CP,1981/12,16.0,0,860,0,18605,blank,blank,5706836,20051401540085,D,4.0,blank,blank,VIVIAN'S COURT,榮慧苑,blank,blank,BLUE POOL RD,藍塘道,75,blank,HHV,IL5743,|VIVIAN'S COURT榮慧苑|Phase |Block ,藍塘道VIVIAN'S COURT榮慧苑|Phase|Block,藍塘道VIVIAN'S COURT榮慧苑|Phase|Block|4|D,跑馬地/黃泥涌,1981,39,VIVIAN'S COURT榮慧苑,75 BLUE POOL RD|藍塘道,75 BLUE POOL RD,75 藍塘道,"榮慧苑,藍塘道","VIVIAN'S COURT,BLUE POOL RD","VIVIAN'S COURT,BLUE POOL RD|榮慧苑,藍塘道",BLUE POOL RDblankVIVIAN'S COURT榮慧苑|Phaseblank|Blockblank|4|Dconsid16.0,4,低,低層,西南,呂字型,有,業主減價 上車筍盤 歡迎約睇
16154,19042401150047,ASP,2019-04-11,RES,blank,1992/10,16.1,943,798,17073,20175,blank,BW:32 SF (GI/NE) / ,5530951,19042401150047,C,11.0,blank,blank,CELESTE COURT,蔚雲閣,blank,blank,FUNG FAI TERR,鳳輝臺,12,blank,HHV,IL2456RP&EXT /,|CELESTE COURT蔚雲閣|Phase |Block ,鳳輝臺CELESTE COURT蔚雲閣|Phase|Block,鳳輝臺CELESTE COURT蔚雲閣|Phase|Block|11|C,跑馬地/黃泥涌,1992,28,CELESTE COURT蔚雲閣,12 FUNG FAI TERR|鳳輝臺,12 FUNG FAI TERR,12 鳳輝臺,"蔚雲閣,鳳輝臺","CELESTE COURT,FUNG FAI TERR","CELESTE COURT,FUNG FAI TERR|蔚雲閣,鳳輝臺",FUNG FAI TERRblankCELESTE COURT蔚雲閣|Phaseblank|Blockblank|11|Cconsid16.1,11,低,高層,東北,呂字型,基本,業主減價 上車筍盤 歡迎約睇
16402,19112101420153,ASP,2019-11-05,RES,blank,1983/06,16.2,1094,952,14808,17017,blank,BW:10 SF (GI/NE) / ,5642798,19112101420153,B,4.0,blank,blank,WAY MAN COURT,匯文樓,blank,blank,VILLAGE RD,山村道,50,52,HHV,IL2983RP / IL2551RP,|WAY MAN COURT匯文樓|Phase |Block ,山村道WAY MAN COURT匯文樓|Phase|Block,山村道WAY MAN COURT匯文樓|Phase|Block|4|B,跑馬地/黃泥涌,1983,37,WAY MAN COURT匯文樓,50-52 VILLAGE RD|山村道,50-52 VILLAGE RD,50-52 山村道,"匯文樓,山村道","WAY MAN COURT,VILLAGE RD","WAY MAN COURT,VILLAGE RD|匯文樓,山村道",VILLAGE RDblankWAY MAN COURT匯文樓|Phaseblank|Blockblank|4|Bconsid16.2,4,低,低層,南,四正,基本,業主減價 上車筍盤 歡迎約睇
16133,19041101440014,ASP,2019-03-29,RES,blank,1967/07,16.3,0,925,0,17622,blank,blank,5524435,19041101440014,C,9.0,blank,blank,GREEN VIEW MANS,翠景樓,blank,blank,WONG NAI CHUNG RD,黃泥涌道,55,57,HHV,IL1460sHss2RP,|GREEN VIEW MANS翠景樓|Phase |Block ,黃泥涌道GREEN VIEW MANS翠景樓|Phase|Block,黃泥涌道GREEN VIEW MANS翠景樓|Phase|Block|9|C,跑馬地/黃泥涌,1967,53,GREEN VIEW MANS翠景樓,55-57 WONG NAI CHUNG RD|黃泥涌道,55-57 WONG NAI CHUNG RD,55-57 黃泥涌道,"翠景樓,黃泥涌道","GREEN VIEW MANS,WONG NAI CHUNG RD","GREEN VIEW MANS,WONG NAI CHUNG RD|翠景樓,黃泥涌道",WONG NAI CHUNG RDblankGREEN VIEW MANS翠景樓|Phaseblank|Blockblank|9|Cconsid16.3,9,中,低層,東,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16121,19040800190050,ASP,2019-03-29,RES,blank,1957/07,16.38,0,926,0,17689,blank,blank,5521659,19040800190050,blank,9.0,blank,blank,BLUE POOL LODGE,愉苑,blank,blank,BLUE POOL RD,藍塘道,10,blank,HHV,IL8706,|BLUE POOL LODGE愉苑|Phase |Block ,藍塘道BLUE POOL LODGE愉苑|Phase|Block,藍塘道BLUE POOL LODGE愉苑|Phase|Block|9|,跑馬地/黃泥涌,1957,63,BLUE POOL LODGE愉苑,10 BLUE POOL RD|藍塘道,10 BLUE POOL RD,10 藍塘道,"愉苑,藍塘道","BLUE POOL LODGE,BLUE POOL RD","BLUE POOL LODGE,BLUE POOL RD|愉苑,藍塘道",BLUE POOL RDblankBLUE POOL LODGE愉苑|Phaseblank|Blockblank|9|blankconsid16.38,9,高,低層,東南,沒資料,基本,業主減價 上車筍盤 歡迎約睇
16604,20070900690032,ASP,2020-06-30,RES,CP,1973/06,16.48,0,870,0,18943,blank,blank,5735832,20070900690032,C,2.0,blank,blank,SHAN KWONG TOWER,山光苑,blank,blank,SHAN KWONG RD,山光道,22,blank,HHV,IL4957,|SHAN KWONG TOWER山光苑|Phase |Block ,山光道SHAN KWONG TOWER山光苑|Phase|Block,山光道SHAN KWONG TOWER山光苑|Phase|Block|2|C,跑馬地/黃泥涌,1973,47,SHAN KWONG TOWER山光苑,22 SHAN KWONG RD|山光道,22 SHAN KWONG RD,22 山光道,"山光苑,山光道","SHAN KWONG TOWER,SHAN KWONG RD","SHAN KWONG TOWER,SHAN KWONG RD|山光苑,山光道",SHAN KWONG RDblankSHAN KWONG TOWER山光苑|Phaseblank|Blockblank|2|Cconsid16.48,2,中,低層,南,四正,良好,業主減價 上車筍盤 歡迎約睇
16574,20061201610041,ASP,2020-06-01,RES,blank,1964/11,16.5,0,1018,0,16208,blank,blank,5722810,20061201610041,C,12.0,blank,blank,GREEN VALLEY MANS,翠谷樓,blank,blank,WONG NAI CHUNG RD,黃泥涌道,51,blank,HHV,IL1460sBss1RP /IL1460sBRP,|GREEN VALLEY MANS翠谷樓|Phase |Block ,黃泥涌道GREEN VALLEY MANS翠谷樓|Phase|Block,黃泥涌道GREEN VALLEY MANS翠谷樓|Phase|Block|12|C,跑馬地/黃泥涌,1964,56,GREEN VALLEY MANS翠谷樓,51 WONG NAI CHUNG RD|黃泥涌道,51 WONG NAI CHUNG RD,51 黃泥涌道,"翠谷樓,黃泥涌道","GREEN VALLEY MANS,WONG NAI CHUNG RD","GREEN VALLEY MANS,WONG NAI CHUNG RD|翠谷樓,黃泥涌道",WONG NAI CHUNG RDblankGREEN VALLEY MANS翠谷樓|Phaseblank|Blockblank|12|Cconsid16.5,12,高,低層,東,呂字型,基本,業主減價 上車筍盤 歡迎約睇
16223,19052700480282,ASP,2019-05-14,RES,PT,1975/09,16.8,0,590,0,28475,blank,blank,5553464,19052700480282,B,24.0,blank,blank,YUK SAU MANS,毓秀大廈,blank,blank,YUK SAU ST,毓秀街,20,blank,HHV,IL3099sARP / IL3099RP /,|YUK SAU MANS毓秀大廈|Phase |Block ,毓秀街YUK SAU MANS毓秀大廈|Phase|Block,毓秀街YUK SAU MANS毓秀大廈|Phase|Block|24|B,跑馬地/黃泥涌,1975,45,YUK SAU MANS毓秀大廈,20 YUK SAU ST|毓秀街,20 YUK SAU ST,20 毓秀街,"毓秀大廈,毓秀街","YUK SAU MANS,YUK SAU ST","YUK SAU MANS,YUK SAU ST|毓秀大廈,毓秀街",YUK SAU STblankYUK SAU MANS毓秀大廈|Phaseblank|Blockblank|24|Bconsid16.8,24,中,低層,南,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16455,20020500550033,ASP,2020-01-07,RES,CP,1983/06,17.0,1094,952,15539,17857,blank,BW:10 SF (GI/NE) / ,5669730,20020500550033,B,14.0,blank,blank,WAY MAN COURT,匯文樓,blank,blank,VILLAGE RD,山村道,50,52,HHV,IL2983RP / IL2551RP,|WAY MAN COURT匯文樓|Phase |Block ,山村道WAY MAN COURT匯文樓|Phase|Block,山村道WAY MAN COURT匯文樓|Phase|Block|14|B,跑馬地/黃泥涌,1983,37,WAY MAN COURT匯文樓,50-52 VILLAGE RD|山村道,50-52 VILLAGE RD,50-52 山村道,"匯文樓,山村道","WAY MAN COURT,VILLAGE RD","WAY MAN COURT,VILLAGE RD|匯文樓,山村道",VILLAGE RDblankWAY MAN COURT匯文樓|Phaseblank|Blockblank|14|Bconsid17.0,14,低,中層,西,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16357,19100302110021,ASP,2019-09-13,RES,blank,1995/01,17.3,1141,823,15162,21021,blank,BW:31 SF (GI/NE) / ,5620204,19100302110021,A,16.0,blank,blank,CAROLINE GDN,加路連花園,blank,blank,CAROLINE HILL RD,加路連山道,101,blank,HHV,IL1946sAss4 /,|CAROLINE GDN加路連花園|Phase |Block ,加路連山道CAROLINE GDN加路連花園|Phase|Block,加路連山道CAROLINE GDN加路連花園|Phase|Block|16|A,跑馬地/黃泥涌,1995,25,CAROLINE GDN加路連花園,101 CAROLINE HILL RD|加路連山道,101 CAROLINE HILL RD,101 加路連山道,"加路連花園,加路連山道","CAROLINE GDN,CAROLINE HILL RD","CAROLINE GDN,CAROLINE HILL RD|加路連花園,加路連山道",CAROLINE HILL RDblankCAROLINE GDN加路連花園|Phaseblank|Blockblank|16|Aconsid17.3,16,低,低層,東,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
16174,19050701620043,ASP,2019-04-16,RES,blank,1975/08,17.4,1068,920,16292,18913,blank,blank,5538308,19050701620043,B,8.0,blank,blank,TSUI MAN COURT,聚文樓,blank,blank,VILLAGE RD,山村道,76,blank,HHV,IL3100sAss1 /,|TSUI MAN COURT聚文樓|Phase |Block ,山村道TSUI MAN COURT聚文樓|Phase|Block,山村道TSUI MAN COURT聚文樓|Phase|Block|8|B,跑馬地/黃泥涌,1975,45,TSUI MAN COURT聚文樓,76 VILLAGE RD|山村道,76 VILLAGE RD,76 山村道,"聚文樓,山村道","TSUI MAN COURT,VILLAGE RD","TSUI MAN COURT,VILLAGE RD|聚文樓,山村道",VILLAGE RDblankTSUI MAN COURT聚文樓|Phaseblank|Blockblank|8|Bconsid17.4,8,中,中層,西北,四正,良好,業主減價 上車筍盤 歡迎約睇
16439,20010700350038,ASP,2019-12-23,RES,blank,1965/08,17.5,0,1125,0,15556,blank,blank,5660008,20010700350038,blank,6.0,blank,blank,blank,blank,blank,blank,WONG NAI CHUNG RD,黃泥涌道,77,blank,HHV,IL1484sB / IL1484sA,||Phase |Block ,黃泥涌道|Phase|Block,黃泥涌道|Phase|Block|6|,跑馬地/黃泥涌,1965,55,blankblank,77 WONG NAI CHUNG RD|黃泥涌道,77 WONG NAI CHUNG RD,77 黃泥涌道,77 黃泥涌道,77 WONG NAI CHUNG RD,77 WONG NAI CHUNG RD|黃泥涌道,WONG NAI CHUNG RDblankblankblank|Phaseblank|Blockblank|6|blankconsid17.5,6,近乎零,高層,東北,四正,良好,業主減價 上車筍盤 歡迎約睇
16297,19071702030039,ASP,2019-07-09,RES,CP,1973/06,17.5,0,870,0,20115,blank,blank,5582909,19071702030039,C,11.0,blank,blank,SHAN KWONG TOWER,山光苑,blank,blank,SHAN KWONG RD,山光道,22,blank,HHV,IL4957,|SHAN KWONG TOWER山光苑|Phase |Block ,山光道SHAN KWONG TOWER山光苑|Phase|Block,山光道SHAN KWONG TOWER山光苑|Phase|Block|11|C,跑馬地/黃泥涌,1973,47,SHAN KWONG TOWER山光苑,22 SHAN KWONG RD|山光道,22 SHAN KWONG RD,22 山光道,"山光苑,山光道","SHAN KWONG TOWER,SHAN KWONG RD","SHAN KWONG TOWER,SHAN KWONG RD|山光苑,山光道",SHAN KWONG RDblankSHAN KWONG TOWER山光苑|Phaseblank|Blockblank|11|Cconsid17.5,11,中,高層,西北,四正,良好,業主減價 上車筍盤 歡迎約睇
