,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
9445,20020700400038,ASP,2020-01-16,RES,blank,2006/11,9.05,758,563,11939,16075,blank,BW:25 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5671105,20020700400038,C,17.0,6,blank,blank,blank,GRAND WATERFRONT,翔龍灣,SAN MA TAU ST,新碼頭街,38,blank,KKAI,KML102RP,GRAND WATERFRONT||Phase |Block 6,新碼頭街GRAND WATERFRONT|Phase|Block6,新碼頭街GRAND WATERFRONT|Phase|Block6|17|C,啟德,2006,14,blankblank,38 SAN MA TAU ST|新碼頭街,38 SAN MA TAU ST,38 新碼頭街,"翔龍灣6座,新碼頭街","GRAND WATERFRONT(BLOCK 6),SAN MA TAU ST","GRAND WATERFRONT(Block 6),SAN MA TAU ST|翔龍灣6座,新碼頭街",SAN MA TAU STGRAND WATERFRONTblankblank|Phaseblank|Block6|17|Cconsid9.05,17
9446,20020700640556,ASP,2020-01-16,RES,blank,2021/11,11.265999999999998,0,514,0,21918,blank,BAL:22 SF (NI) / ,5671201,20020700640556,D,12.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|12|D,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|12|Dconsid11.265999999999998,12
9447,20020701470069,ASP,2020-01-31,RES,blank,2006/11,7.28,585,437,12444,16659,blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5671405,20020701470069,F,12.0,1,blank,blank,blank,GRAND WATERFRONT,翔龍灣,SAN MA TAU ST,新碼頭街,38,blank,KKAI,KML102RP,GRAND WATERFRONT||Phase |Block 1,新碼頭街GRAND WATERFRONT|Phase|Block1,新碼頭街GRAND WATERFRONT|Phase|Block1|12|F,啟德,2006,14,blankblank,38 SAN MA TAU ST|新碼頭街,38 SAN MA TAU ST,38 新碼頭街,"翔龍灣1座,新碼頭街","GRAND WATERFRONT(BLOCK 1),SAN MA TAU ST","GRAND WATERFRONT(Block 1),SAN MA TAU ST|翔龍灣1座,新碼頭街",SAN MA TAU STGRAND WATERFRONTblankblank|Phaseblank|Block1|12|Fconsid7.28,12
9448,20020701530054,ASP,2020-01-16,RES,blank,2015/11,12.76,0,657,0,19422,blank,BW:4 SF (NE) / BAL:22 SF (NI) / ,5671449,20020701530054,G,20.0,H1,blank,blank,blank,blank,煥然壹居,MUK CHUI ST,沐翠街,3,blank,KKAI,NKIL6515,||Phase |Block H1,沐翠街|Phase|BlockH1,沐翠街|Phase|BlockH1|20|G,啟德,2015,5,blankblank,3 MUK CHUI ST|沐翠街,3 MUK CHUI ST,3 沐翠街,"第H1座,3 沐翠街","Block H1,3 MUK CHUI ST","Block H1,3 MUK CHUI ST|第H1座,3 沐翠街",MUK CHUI STblankblankblank|Phaseblank|BlockH1|20|Gconsid12.76,20
9450,20020701740136,ASP,2020-01-24,RES,blank,2021/11,13.9121,0,557,0,24977,blank,BAL:22 SF (NI) / ,5671578,20020701740136,D,26.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|26|D,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|26|Dconsid13.9121,26
9451,20020701740320,ASP,2020-01-17,RES,blank,2006/11,8.86,504,374,17579,23690,blank,BW:22 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5671589,20020701740320,H,62.0,3,blank,blank,blank,GRAND WATERFRONT,翔龍灣,SAN MA TAU ST,新碼頭街,38,blank,KKAI,KML102RP,GRAND WATERFRONT||Phase |Block 3,新碼頭街GRAND WATERFRONT|Phase|Block3,新碼頭街GRAND WATERFRONT|Phase|Block3|62|H,啟德,2006,14,blankblank,38 SAN MA TAU ST|新碼頭街,38 SAN MA TAU ST,38 新碼頭街,"翔龍灣3座,新碼頭街","GRAND WATERFRONT(BLOCK 3),SAN MA TAU ST","GRAND WATERFRONT(Block 3),SAN MA TAU ST|翔龍灣3座,新碼頭街",SAN MA TAU STGRAND WATERFRONTblankblank|Phaseblank|Block3|62|Hconsid8.86,62
9452,20020702020051,ASP,2020-01-22,RES,blank,2021/11,11.893,0,512,0,23229,blank,BAL:22 SF (NI) / ,5671681,20020702020051,E,26.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|26|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|26|Econsid11.893,26
9453,20020702040066,ASP,2020-01-21,RES,blank,2021/11,8.671,0,331,0,26196,blank,BAL:22 SF (NI) / ,5671694,20020702040066,F,27.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|27|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|27|Fconsid8.671,27
9455,20021000390030,ASP,2020-01-20,RES,blank,2021/11,21.9257,0,752,0,29157,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5671946,20021000390030,A,27.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|27|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|27|Aconsid21.9257,27
9456,20021000710014,ASP,2020-01-23,RES,blank,2021/11,11.845,0,512,0,23135,blank,BAL:22 SF (NI) / ,5672006,20021000710014,E,23.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|23|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|23|Econsid11.845,23
9457,20021001640018,ASP,2020-01-20,RES,blank,2006/11,13.0,1099,815,11829,15951,blank,BW:33 SF (GI/NE) / BAL:23 SF (GI/NI) / UP:16 SF (GI/NI) / ,5672273,20021001640018,F,58.0,5,blank,blank,blank,GRAND WATERFRONT,翔龍灣,SAN MA TAU ST,新碼頭街,38,blank,KKAI,KML102RP,GRAND WATERFRONT||Phase |Block 5,新碼頭街GRAND WATERFRONT|Phase|Block5,新碼頭街GRAND WATERFRONT|Phase|Block5|58|F,啟德,2006,14,blankblank,38 SAN MA TAU ST|新碼頭街,38 SAN MA TAU ST,38 新碼頭街,"翔龍灣5座,新碼頭街","GRAND WATERFRONT(BLOCK 5),SAN MA TAU ST","GRAND WATERFRONT(Block 5),SAN MA TAU ST|翔龍灣5座,新碼頭街",SAN MA TAU STGRAND WATERFRONTblankblank|Phaseblank|Block5|58|Fconsid13.0,58
9458,20021001640065,ASP,2020-01-23,RES,blank,2021/11,11.869000000000002,0,512,0,23182,blank,BAL:22 SF (NI) / ,5672276,20021001640065,E,25.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|25|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|25|Econsid11.869000000000002,25
9459,20021100160194,ASP,2020-01-24,RES,blank,2021/11,11.739,0,514,0,22839,blank,BAL:22 SF (NI) / ,5672424,20021100160194,D,20.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|20|D,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|20|Dconsid11.739,20
9460,20021101581089,ASP,2020-01-24,RES,blank,2021/11,13.435,0,558,0,24077,blank,BAL:22 SF (NI) / ,5672938,20021101581089,D,8.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|8|D,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|8|Dconsid13.435,8
9461,20021201040015,ASP,2020-01-23,RES,blank,2021/11,10.296,0,443,0,23242,blank,BAL:22 SF (NI) / ,5673356,20021201040015,B,23.0,1A,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 1A,沐泰街K.SUMMIT|Phase|Block1A,沐泰街K.SUMMIT|Phase|Block1A|23|B,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯1A座,沐泰街","K.SUMMIT(BLOCK 1A),MUK TAI ST","K.SUMMIT(Block 1A),MUK TAI ST|嘉峯匯1A座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block1A|23|Bconsid10.296,23
9462,20021201250014,ASP,2020-01-23,RES,blank,2021/11,20.1491,0,738,0,27302,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5673411,20021201250014,B,21.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|21|B,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|21|Bconsid20.1491,21
9463,20021201410257,ASP,2020-01-22,RES,blank,2006/11,6.2,523,390,11855,15897,blank,BW:19 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5673459,20021201410257,G,16.0,3,blank,blank,blank,GRAND WATERFRONT,翔龍灣,SAN MA TAU ST,新碼頭街,38,blank,KKAI,KML102RP,GRAND WATERFRONT||Phase |Block 3,新碼頭街GRAND WATERFRONT|Phase|Block3,新碼頭街GRAND WATERFRONT|Phase|Block3|16|G,啟德,2006,14,blankblank,38 SAN MA TAU ST|新碼頭街,38 SAN MA TAU ST,38 新碼頭街,"翔龍灣3座,新碼頭街","GRAND WATERFRONT(BLOCK 3),SAN MA TAU ST","GRAND WATERFRONT(Block 3),SAN MA TAU ST|翔龍灣3座,新碼頭街",SAN MA TAU STGRAND WATERFRONTblankblank|Phaseblank|Block3|16|Gconsid6.2,16
9464,20021301260065,ASP,2020-01-24,RES,blank,2021/11,11.818,0,512,0,23082,blank,BAL:22 SF (NI) / ,5674000,20021301260065,E,8.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|8|E,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|8|Econsid11.818,8
9465,20021401220023,ASP,2020-01-22,RES,blank,2021/11,16.2048,0,585,0,27701,blank,BAL:22 SF (NI) / UP:19 SF (NI) / ,5674612,20021401220023,E,32.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|32|E,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|32|Econsid16.2048,32
9466,20021401390062,ASP,2020-02-07,RES,blank,2021/11,11.6101,0,465,0,24968,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5674672,20021401390062,C,35.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|35|C,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|35|Cconsid11.6101,35
9467,20021800470017,ASP,2020-01-24,RES,blank,2021/11,8.398,0,331,0,25372,blank,BAL:22 SF (NI) / ,5675720,20021800470017,F,30.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|30|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|30|Fconsid8.398,30
9468,20021801390069,ASP,2020-01-24,RES,blank,2021/11,19.7918,0,738,0,26818,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5675998,20021801390069,B,16.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|16|B,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|16|Bconsid19.7918,16
9469,20021801390079,ASP,2020-01-24,RES,blank,2021/11,21.4927,0,752,0,28581,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5675999,20021801390079,A,22.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|22|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|22|Aconsid21.4927,22
9470,20021801390081,ASP,2020-01-24,RES,blank,2021/11,20.2297,0,738,0,27412,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676000,20021801390081,B,22.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|22|B,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|22|Bconsid20.2297,22
9471,20021801390098,ASP,2020-01-24,RES,blank,2021/11,22.145,0,752,0,29448,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676001,20021801390098,A,29.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|29|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|29|Aconsid22.145,29
9472,20021801390105,ASP,2020-01-24,RES,blank,2021/11,20.7201,0,738,0,28076,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676002,20021801390105,B,29.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|29|B,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|29|Bconsid20.7201,29
9473,20021801390119,ASP,2020-01-24,RES,blank,2021/11,22.3667,0,752,0,29743,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676003,20021801390119,A,31.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|31|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|31|Aconsid22.3667,31
9474,20021801390127,ASP,2020-01-24,RES,blank,2021/11,20.8867,0,738,0,28302,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676004,20021801390127,B,31.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|31|B,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|31|Bconsid20.8867,31
9475,20021801390131,ASP,2020-01-24,RES,blank,2021/11,22.4785,0,752,0,29892,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676005,20021801390131,A,32.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|32|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|32|Aconsid22.4785,32
9476,20021801390149,ASP,2020-01-24,RES,blank,2021/11,20.8177,0,752,0,27683,blank,BAL:24 SF (NI) / UP:16 SF (NI) / ,5676006,20021801390149,A,16.0,2,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 2,沐泰街UPPER RIVERBANK|Phase|Block2,沐泰街UPPER RIVERBANK|Phase|Block2|16|A,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋2座,沐泰街","UPPER RIVERBANK(BLOCK 2),MUK TAI ST","UPPER RIVERBANK(Block 2),MUK TAI ST|尚．珒溋2座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block2|16|Aconsid20.8177,16
9478,20022101650101,ASP,2020-02-04,RES,blank,2017/07,42.0,0,1606,0,26152,blank,BAL:56 SF (NI) / ,5677556,20022101650101,blank,1.0,L8,blank,blank,blank,ONE KAI TAK (II),啟德1號 (II),MUK NING ST,沐寧街,8,blank,KKAI,NKIL6517,ONE KAI TAK (II)||Phase |Block L8,沐寧街ONE KAI TAK (II)|Phase|BlockL8,沐寧街ONE KAI TAK (II)|Phase|BlockL8|1|,啟德,2017,3,blankblank,8 MUK NING ST|沐寧街,8 MUK NING ST,8 沐寧街,"啟德1號 (II)L8座,沐寧街","ONE KAI TAK (II)(BLOCK L8),MUK NING ST","ONE KAI TAK (II)(Block L8),MUK NING ST|啟德1號 (II)L8座,沐寧街",MUK NING STONE KAI TAK (II)blankblank|Phaseblank|BlockL8|1|blankconsid42.0,1
9479,20022401310045,ASP,2020-02-07,RES,blank,2021/11,8.775,0,331,0,26511,blank,BAL:22 SF (NI) / ,5677988,20022401310045,F,29.0,2B,blank,blank,blank,K.SUMMIT,嘉峯匯,MUK TAI ST,沐泰街,9,blank,KKAI,NKIL6566,K.SUMMIT||Phase |Block 2B,沐泰街K.SUMMIT|Phase|Block2B,沐泰街K.SUMMIT|Phase|Block2B|29|F,啟德,2021,-1,blankblank,9 MUK TAI ST|沐泰街,9 MUK TAI ST,9 沐泰街,"嘉峯匯2B座,沐泰街","K.SUMMIT(BLOCK 2B),MUK TAI ST","K.SUMMIT(Block 2B),MUK TAI ST|嘉峯匯2B座,沐泰街",MUK TAI STK.SUMMITblankblank|Phaseblank|Block2B|29|Fconsid8.775,29
9480,20022401310064,ASP,2020-02-06,RES,blank,2021/11,12.1919,0,479,0,25453,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5677990,20022401310064,J,33.0,1,blank,blank,blank,UPPER RIVERBANK,尚．珒溋,MUK TAI ST,沐泰街,11,blank,KKAI,NKIL6567,UPPER RIVERBANK||Phase |Block 1,沐泰街UPPER RIVERBANK|Phase|Block1,沐泰街UPPER RIVERBANK|Phase|Block1|33|J,啟德,2021,-1,blankblank,11 MUK TAI ST|沐泰街,11 MUK TAI ST,11 沐泰街,"尚．珒溋1座,沐泰街","UPPER RIVERBANK(BLOCK 1),MUK TAI ST","UPPER RIVERBANK(Block 1),MUK TAI ST|尚．珒溋1座,沐泰街",MUK TAI STUPPER RIVERBANKblankblank|Phaseblank|Block1|33|Jconsid12.1919,33
